instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,instrument_category
6315265,24669,364D310725-TB,GOI TBILL 364D-31/07/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6317313,24677,SATECH-ST,S A TECH SOFTWARE INDIA L,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
6317569,24678,ESPRIT-SM,ESPRIT STONES,0.0,,0.0,0.05,1600,EQ,NSE,NSE,EQUITY_STOCKS
6322433,24697,SSEGL-SM,SATHLOKHAR SYN E&C GLOB L,0.0,,0.0,0.05,200,EQ,NSE,NSE,EQUITY_STOCKS
6323457,24701,BULKCORP-SM,BULKCORP INTERNATIONAL L,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6324481,24705,697GR2034-GS,GOI LOAN   6.97% 2034,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6324993,24707,RAJINDLTD-SM,RAJPUTANA INDUSTRIES,0.0,,0.0,0.05,1500,EQ,NSE,NSE,EQUITY_STOCKS
6326017,24711,ASHALOG-SM,ASHAPURA LOGISTICS,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
6327041,24715,AKUMS,AKUMS DRUGS AND PHARMA L,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6330625,24729,UTSSAV-ST,UTSSAV CZ GOLD JEWELS,0.0,,0.0,0.05,600,EQ,NSE,NSE,EQUITY_STOCKS
6330881,24730,RUBFILA,RUBFILA INTERNATIONAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6332161,24735,RPEL,RAGHAV PRODUCTIVITY ENH L,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6333953,24742,CEIGALL,CEIGALL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6336001,24750,DHARIWAL-ST,DHARIWALCORP,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6341633,24772,364D070825-TB,GOI TBILL 364D-07/08/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6342913,24777,OLAELEC,OLA ELECTRIC MOBILITY,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6346497,24791,PPSL-ST,PICTUREPOST STUDIOS,0.0,,0.0,0.05,3000,EQ,NSE,NSE,EQUITY_STOCKS
6348289,24798,GROWWEV,GROWWAMC - GROWWEV,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6351105,24809,UNIECOM,UNICOMMERCE ESOLUTIONS L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6354689,24823,MANCREDIT,MANGAL CREDIT N FINCORP L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6357249,24833,AESTHETIK-ST,AESTHETIK ENGINEERS,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6360577,24846,364D150825-TB,GOI TBILL 364D-15/08/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6360833,24847,GSEC10ABSL,BIRLASLAMC - GSEC10ABSL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6362625,24854,SUYOG-BE,SUYOG TELEMATICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6363137,24856,SSDL,SARASWATI SAREE DEPOT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6364417,24861,METALIETF,ICICIPRAMC - METALIETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6365953,24867,POSITRON-ST,POSITRON ENERGY,0.0,,0.0,0.05,300,EQ,NSE,NSE,EQUITY_STOCKS
6366721,24870,INVENTURE,INVENTURE GRO & SEC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6367233,24872,SUNLITE-ST,SUNLITE RECYCLING IND,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6369025,24879,BALCO-SM,SOLVE PLASTIC PRODUCTS L,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6373889,24898,364D210825-TB,GOI TBILL 364D-21/08/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6375681,24905,BRACEPORT-SM,BRACE PORT LOGISTICS,0.0,,0.0,0.05,1600,EQ,NSE,NSE,EQUITY_STOCKS
6377217,24911,INTERARCH-BE,INTERARCH BLDNG SOLTN,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6378753,24917,FORCAS-ST,FORCAS STUDIO,0.0,,0.0,0.05,1600,EQ,NSE,NSE,EQUITY_STOCKS
6381569,24928,ELGIRUBCO-BE,ELGI RUBBER CO.,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6383105,24934,GLOBALE-BE,GLOBALE TESSILE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6384385,24939,MFML-BE,MAHALAXMI FABRIC MILLS LT,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6385665,24944,MODEFENCE,MOTILALAMC - MODEFENCE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6386689,24948,LTF,L&T FINANCE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6386945,24949,709GS2054-GS,GOI LOAN  7.09% 2054,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6387201,24950,IDEALTECHO-SM,IDEAL TECHNOPLAST IND,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
6389761,24960,QVCEL-ST,QVC EXPORTS,0.0,,0.0,0.05,1600,EQ,NSE,NSE,EQUITY_STOCKS
6390017,24961,ORIENTTECH,ORIENT TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6391297,24966,SURAJLTD,SURAJ,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6392065,24969,WINDMACHIN,WINDSOR MACHINES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6395649,24983,364D280825-TB,GOI TBILL 364D-28/08/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6400769,25003,YAARI-BE,YAARI DIGI INT SER,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6404353,25017,BODALCHEM,BODAL CHEMICALS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6409217,25036,IPHL-ST,INDIAN PHOSPHATE,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6409473,25037,JAYBEE-SM,JAY BEE LAMINATIONS,0.0,,0.0,0.05,500,EQ,NSE,NSE,EQUITY_STOCKS
6412545,25049,PREMIERENE,PREMIER ENERGIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6414593,25057,VDEAL-ST,VDEAL SYSTEM,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6415361,25060,ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6416641,25065,AERON-SM,AERON COMPOSITE,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
6417665,25069,PARAMATRIX-SM,PARAMATRIX TECHNOLOGIES L,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6418689,25073,RAYMONDLSL,RAYMOND LIFESTYLE,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6420481,25080,MULTICAP,MIRAEAMC - MULTICAP,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6422017,25086,TREEHOUSE-BE,TREE HOUSE EDU,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6423553,25092,ASAHISONG-BE,ASAHI SONGWON COLOR,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6428929,25113,364D040925-TB,GOI TBILL 364D-04/09/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6429185,25114,STYLEBAAZA,BAAZAR STYLE RETAIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6430465,25119,BOSS-SM,BOSS PACKAGING SOLU,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6434305,25134,GALAPREC,GALA PRECISION ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6435841,25140,BROOKS-BE,BROOKS LAB,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6437633,25147,JEYYAM-SM,JEYYAM GLOBAL FOODS,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6440705,25159,RVTH-BE,REVATHI EQUIPMENT INDIA L,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6441473,25162,EUREKAFORB,EUREKA FORBES,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6442753,25167,NAMOEWASTE-SM,NAMO EWASTE MANAGEMENT L,0.0,,0.0,0.05,800,EQ,NSE,NSE,EQUITY_STOCKS
6443777,25171,TOP10ADD,DSPAMC - TOP10ADD,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6445569,25178,TDPOWERSYS,TD POWER SYSTEMS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6451969,25203,BALAJEE,SHREE TIRUPATI BALAJEE L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6453249,25208,MYMUDRA-SM,MY MUDRA FINCORP,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6456577,25221,364D110925-TB,GOI TBILL 364D-11/09/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6456833,25222,SANOFICONR,SANOFI CONS HEALTHC IND L,0.0,,0.0,0.5,1,EQ,NSE,NSE,EQUITY_STOCKS
6459137,25231,VIESL-SM,VISION INFRA EQUIP SOL L,0.0,,0.0,0.05,800,EQ,NSE,NSE,EQUITY_STOCKS
6460161,25235,XTGLOBAL,XTGLOBAL INFOTECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6461441,25240,SHUBHSHREE-SM,SHUBHSHREE BIOFUELS ENE L,0.0,,0.0,0.05,600,EQ,NSE,NSE,EQUITY_STOCKS
6462465,25244,GAJANAND-SM,GAJANAND INTERNATIONAL L,0.0,,0.0,0.05,3000,EQ,NSE,NSE,EQUITY_STOCKS
6463489,25248,AUSL-SM,ADITYA ULTRA STEEL,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6464513,25252,KROSS,KROSS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6467073,25262,TOLINS,TOLINS TYRES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6469121,25270,BAJAJHFL,BAJAJ HOUSING FINANCE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6478337,25306,SPPPOLY-SM,SPP POLYMER,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6479873,25312,PNGJL,P N GADGIL JEWELLERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6482689,25323,INNOMET-ST,INNOMET ADVANCED MATERI L,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6482945,25324,EXCELLENT-SM,EXCELLENT WIRES N PACK L,0.0,,0.0,0.05,1600,EQ,NSE,NSE,EQUITY_STOCKS
6483969,25328,APLLTD,ALEMBIC PHARMA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6488065,25344,VASWANI-BE,VASWANI IND,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6491649,25358,PGEL,PG ELECTROPLAST,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6498817,25386,OSELDEVICE-SM,OSEL DEVICES,0.0,,0.0,0.05,400,EQ,NSE,NSE,EQUITY_STOCKS
6500353,25392,PANAMAPET,PANAMA PETROCHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6501889,25398,ARKADE,ARKADE DEVELOPERS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6503169,25403,WCIL,WESTERN CARRIERS (IND) L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6504449,25408,PELATRO-SM,PELATRO,0.0,,0.0,0.05,300,EQ,NSE,NSE,EQUITY_STOCKS
6505473,25412,ENVIRO-SM,ENVIROTECH SYSTEMS,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
6507777,25421,DECCANTRAN-SM,DECCAN TRANSCON LEASING L,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6509057,25426,NORTHARC,NORTHERN ARC CAPITAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6510337,25431,PSFL-SM,PARAMOUNT SPECIALI FORG L,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6513409,25443,KALANA-SM,KALANA ISPAT,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6514433,25447,GROWWLIQID,GROWWAMC - GROWWLIQID,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6519809,25468,PAISALO,PAISALO DIGITAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6524417,25486,TIJARIA-BE,TIJARIA POLYPIPES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6526977,25496,ONELIFECAP-BE,ONELIFE CAP ADVISORS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6528769,25503,INDOUS,INDO US BIOTECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6532097,25516,FLEXITUFF-BE,FLEXITUFF VENTURES INT L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6532865,25519,PHOGLOBAL-ST,PHOENIX OVERSEAS,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6533121,25520,AVIANSH-SM,AVI ANSH TEXTILE,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
6534913,25527,BIKEWO-ST,BIKEWO GREEN TECH,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6535169,25528,SDREAMS-SM,S D RETAIL,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
6546945,25574,SHAKTIPUMP,SHAKTI PUMPS (I),0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6549505,25584,TRITURBINE,TRIVENI TURBINE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6552833,25597,MANBA,MANBA FINANCE,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6554113,25602,WOL3D-SM,WOL 3D INDIA,0.0,,0.0,0.05,1000,EQ,NSE,NSE,EQUITY_STOCKS
6555137,25606,MOMENTUM50,MOTILALAMC - MOMENTUM50,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6556161,25610,RAPPID-SM,RAPPID VALVES (INDIA),0.0,,0.0,0.05,600,EQ,NSE,NSE,EQUITY_STOCKS
6556673,25612,INDOTHAI-BE,INDO THAI SEC,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6560257,25626,UYFINCORP,U. Y. FINCORP,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6562049,25633,UNILEX-SM,UNILEX COLOURS AND CHEM L,0.0,,0.0,0.05,1600,EQ,NSE,NSE,EQUITY_STOCKS
6563329,25638,ESSARSHPNG-BE,ESSAR SHIPPING,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6563841,25640,LICMFGOLD,LIC MF - LIC GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6564609,25643,KRN,KRN HEAT EXCHANGE N REF L,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6565889,25648,THESL-SM,THINKING HATS ENTER SOL L,0.0,,0.0,0.05,3000,EQ,NSE,NSE,EQUITY_STOCKS
6567681,25655,TECHERA-ST,TECHERA ENGINEER (IND) L,0.0,,0.0,0.05,800,EQ,NSE,NSE,EQUITY_STOCKS
6570753,25667,FORGEAUTO-ST,FORGE AUTO INTERNATION L,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6571777,25671,SAHASRA-ST,SAHASRA ELECTRONIC SOLU L,0.0,,0.0,0.05,400,EQ,NSE,NSE,EQUITY_STOCKS
6572033,25672,DIFFNKG,DIFFUSION ENGINEERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6574081,25680,DIVYADHAN-ST,DIVYADHAN RECYCLING IND L,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6574849,25683,364D031025-TB,GOI TBILL 364D-03/10/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6575105,25684,JISLDVREQS,JAIN DVR EQUITY SHARES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6576641,25690,DSSL,DYNACONS SYS & SOLN,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6582017,25711,HVAX-ST,HVAX TECHNOLOGIES,0.0,,0.0,0.05,300,EQ,NSE,NSE,EQUITY_STOCKS
6582273,25712,SAJHOTELS-SM,SAJ HOTELS,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6583809,25718,POLYMED,POLY MEDICURE,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6584321,25720,PARAMOUNT-ST,PARAMOUNT DYE TEC,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6585345,25724,RUPA,RUPA & COMPANY,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6585601,25725,BANKPSU,MIRAEAMC - BANKPSU,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6588417,25736,679GS2034-GS,GOI LOAN  6.79% 2034,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6588673,25737,SRD,SHANKAR LAL RAMPAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6590465,25744,METAL,MIRAEAMC - METAL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6593537,25756,VIKASECO,VIKAS ECOTECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6594049,25758,GROWWDEFNC,GROWWAMC - GROWWDEFNC,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6599425,25779,364D091025-TB,GOI TBILL 364D-09/10/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6599681,25780,APLAPOLLO,APL APOLLO TUBES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6601217,25786,KANANIIND,KANANI INDUSTRIES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6604801,25800,GARUDA,GARUDA CONSTRUCT N ENG L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6606593,25807,LLOYDSENT,LLOYDS ENTERPRISES,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6609409,25818,PRANIK-SM,PRANIK LOGISTICS,0.0,,0.0,0.05,1600,EQ,NSE,NSE,EQUITY_STOCKS
6610945,25824,364D161025-TB,GOI TBILL 364D-16/10/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6613761,25835,VINCOFE,VINTAGE COFFEE N BVRGS L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6616065,25844,HYUNDAI,HYUNDAI MOTOR INDIA,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6617857,25851,VAL30IETF,ICICIPRAMC - VAL30IETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6618881,25855,AFFORDABLE,AFFORD ROBO & AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6620161,25860,LAKSHYA-SM,LAKSHYA POWERTECH,0.0,,0.0,0.05,800,EQ,NSE,NSE,EQUITY_STOCKS
6622209,25868,FRESHARA-SM,FRESHARA AGRO EXPORTS,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6623233,25872,GROWWGOLD,GROWWAMC - GROWWGOLD,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6624769,25878,ANKITMETAL-BZ,ANKIT MET & POW,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6625537,25881,IMPEXFERRO-BZ,IMPEX FERRO TECH,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6625793,25882,MEP-BZ,MEP INFRA. DEVELOPERS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6627585,25889,364D231025-TB,GOI TBILL 364D-23/10/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6628353,25892,DBEIL,DEEPAK BUILDERS & ENG I L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6629633,25897,MINDACORP,MINDA CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6629889,25898,PREMIUM-SM,PREMIUM PLAST,0.0,,0.0,0.05,3000,EQ,NSE,NSE,EQUITY_STOCKS
6632193,25907,WAAREEENER,WAAREE ENERGIES,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6635521,25920,OCCLLTD-BE,OCCL,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6637057,25926,OBSCP-ST,OBSC PERFECTION,0.0,,0.0,0.05,1200,EQ,NSE,NSE,EQUITY_STOCKS
6637313,25927,DANISH-SM,DANISH POWER,0.0,,0.0,0.05,150,EQ,NSE,NSE,EQUITY_STOCKS
6639361,25935,UHTL-SM,UNITED HEAT TRANSFER,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6641409,25943,GODAVARIB-BE,GODAVARI BIOREFINERIES L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6643713,25952,USHAFIN-SM,USHA FINANCIAL SERVICES L,0.0,,0.0,0.05,800,EQ,NSE,NSE,EQUITY_STOCKS
6648833,25972,364D301025-TB,GOI TBILL 364D-30/10/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6650113,25977,AFCONS,AFCONS INFRASTRUCTURE,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6651905,25984,AVL,ADITYA VISION,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6654977,25996,EMULTIMQ,EDELAMC - EMULTIMQ,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6914049,27008,HEXATRADEX,HEXA TRADEX,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6915841,27015,364D061125-TB,GOI TBILL 364D-06/11/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6916097,27016,ABINFRA-BE,A B INFRABUILD,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6921473,27037,TBZ,TRIB BHIMJI ZAVERI,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6924033,27047,MASTERTR,MASTER TRUST,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6925313,27052,SAGILITY,SAGILITY INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6927617,27061,ACMESOLAR,ACME SOLAR HOLDINGS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6928897,27066,SWIGGY,SWIGGY,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6929153,27067,VSSL,VARDHMAN SPC STEEL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6931201,27075,LIQUIDPLUS,MIRAEAMC - LIQUIDPLUS,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6932225,27079,KPEL,K.P. ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6933505,27084,KMEW,KNOWLEDGE MARINE & EN W L,0.0,,0.0,0.1,1,EQ,NSE,NSE,EQUITY_STOCKS
6936321,27095,SWANENERGY,SWAN ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6936833,27097,NIVABUPA,NIVA BUPA HEALTH INS CO L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6939393,27107,SPECIALITY,SPECIALITY REST,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6942721,27120,364D131125-TB,GOI TBILL 364D-13/11/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6944257,27126,NEELAM-ST,NEELAM LINENS & GAR (I) L,0.0,,0.0,0.05,6000,EQ,NSE,NSE,EQUITY_STOCKS
6944513,27127,692GS2039-GS,GOI LOAN   6.92% 2039,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6946817,27136,ONYX-SM,ONYX BIOTEC,0.0,,0.0,0.05,2000,EQ,NSE,NSE,EQUITY_STOCKS
6948865,27144,BLACKBUCK,ZINKA LOGISTICS SOL,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6952193,27157,364D211125-TB,GOI TBILL 364D-21/11/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6953217,27161,CINELINE,CINELINE INDIA,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6955521,27170,709GS2074-GS,GOI LOAN   7.09% 2074,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6955777,27171,RACLGEAR,RACL GEARTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,EQUITY_STOCKS
6965761,27210,364D271125-TB,GOI TBILL 364D-27/11/25,0.0,,0.0,0.01,100,EQ,NSE,NSE,EQUITY_STOCKS
6966529,27213,EIEL,ENVIRO INFRA ENGINEERS L,0.0,,0.0,0.01,1,EQ,NSE,NSE,EQUITY_STOCKS
6969601,27225,LAMOSAIC-ST,LAMOSAIC INDIA,0.0,,0.0,0.05,600,EQ,NSE,NSE,EQUITY_STOCKS
